id,topic,style,type,ko,en,model,prompt_version,created_at,split
4728,경제/금융,고객센터 안내 스타일,원인·결과문,환율이 상승하면 수출품의 가격이 높아질 수 있습니다.,An increase in the exchange rate can raise the prices of exported goods.,gpt-4o-mini,v2_structured,20251205_160208,train
974,건강,대화체,비교문,운동을 하면 몸이 건강해져.,"When you exercise, your body becomes healthier.",gpt-4o-mini,v2_structured,20251205_160208,train
1239,건강,기술 설명체,명령/요청문,정기적으로 건강 검진을 받으세요.,Get regular health check-ups.,gpt-4o-mini,v2_structured,20251205_160208,train
2952,교육,문어체(보고서 스타일),원인·결과문,교실 내에서의 소통이 원활하지 않으면 학생들의 학습 효율이 떨어질 수 있다.,"If communication within the classroom is not smooth, students' learning efficiency may decrease.",gpt-4o-mini,v2_structured,20251205_160208,train
2343,기술,고객센터 안내 스타일,조건문,"문제가 지속된다면, 기술 지원에 연락하세요.","If the problem persists, please reach out to technical support.",gpt-4o-mini,v2_structured,20251205_160208,train
5815,교통,SNS 스타일,단문,길이 막혀서 늦을 것 같아.,I think I'll be late because of the traffic.,gpt-4o-mini,v2_structured,20251205_160208,train
6522,고객센터,조언/상담 스타일,단문,정보를 업데이트하고 싶어요.,I would like to update my information.,gpt-4o-mini,v2_structured,20251205_160208,train
2159,기술,기술 설명체,조건문,클라우드 컴퓨팅을 사용하면 데이터 저장이 쉬워집니다.,Using cloud computing makes data storage easier.,gpt-4o-mini,v2_structured,20251205_160208,train
5954,교통,기술 설명체,조건문,차를 운전할 때는 안전 거리를 유지해야 한다.,"When driving a car, you must maintain a safe distance.",gpt-4o-mini,v2_structured,20251205_160208,train
1498,식당,문어체(보고서 스타일),복문,점심시간에는 일반적으로 붐빕니다.,It usually gets crowded during lunch hours.,gpt-4o-mini,v2_structured,20251205_160208,train
4546,경제/금융,기술 설명체,원인·결과문,환율 변동은 수출업체의 수익에 큰 영향을 미친다.,Fluctuations in exchange rates have a significant impact on the profits of exporters.,gpt-4o-mini,v2_structured,20251205_160208,train
4258,감정표현,고객센터 안내 스타일,명령/요청문,안전하고 편안한 서비스를 제공하겠습니다.,We will provide you with safe and comfortable service.,gpt-4o-mini,v2_structured,20251205_160208,train
2423,업무,대화체,원인·결과문,기한을 지키지 않으면 신뢰를 잃을 수 있어.,Failing to meet deadlines could lead to a loss of trust.,gpt-4o-mini,v2_structured,20251205_160208,train
8043,직장 관계,고객센터 안내 스타일,비교문,적극적인 의견 교환은 더 나은 결과를 만든다.,Active exchange of ideas leads to better outcomes.,gpt-4o-mini,v2_structured,20251205_160208,train
5186,스포츠,고객센터 안내 스타일,조건문,"기상 조건이 좋지 않으면, 경기가 연기될 수 있습니다.","If weather conditions are not favorable, the game may be postponed.",gpt-4o-mini,v2_structured,20251205_160208,train
5648,기후/날씨,고객센터 안내 스타일,복문,"기상청의 예보에 따르면, 내일 저녁에 폭우가 내릴 수 있습니다.","According to the weather forecast, heavy rain may fall tomorrow evening.",gpt-4o-mini,v2_structured,20251205_160208,train
358,여행,조언/상담 스타일,단문,여행 전에 계획을 세워야 해.,You should make a plan before your trip.,gpt-4o-mini,v2_structured,20251205_160208,train
5243,기후/날씨,대화체,조건문,천둥이 치면 창문을 닫아야 해.,You should close the windows if there's thunder.,gpt-4o-mini,v2_structured,20251205_160208,train
7150,쇼핑,대화체,비교문,이 장난감이 저 장난감보다 더 인기가 많아.,This toy is more popular than that one.,gpt-4o-mini,v2_structured,20251205_160208,train
8769,자기계발,뉴스 기사체,원인·결과문,꾸준한 연습은 기술 향상의 열쇠입니다.,Consistent practice is the key to skill improvement.,gpt-4o-mini,v2_structured,20251205_160208,train
2093,기술,뉴스 기사체,복문,자율주행차는 향후 교통 시스템의 혁신을 가져올 것으로 기대된다.,Autonomous vehicles are expected to bring innovation to the future of transportation systems.,gpt-4o-mini,v2_structured,20251205_160208,train
5410,기후/날씨,뉴스 기사체,복문,많은 전문가들이 기후 변화에 대한 대응의 필요성을 강조하고 있습니다.,Many experts are emphasizing the urgent need to address climate change.,gpt-4o-mini,v2_structured,20251205_160208,train
2016,기술,문어체(보고서 스타일),명령/요청문,모바일 애플리케이션의 수요가 급증하고 있습니다.,There is a surging demand for mobile applications.,gpt-4o-mini,v2_structured,20251205_160208,train
8595,자기계발,대화체,명령/요청문,자기 개발에 시간을 투자해봐.,Invest some time in your personal development.,gpt-4o-mini,v2_structured,20251205_160208,train
7951,직장 관계,조언/상담 스타일,단문,상사에게 피드백을 요청해보세요.,Try asking your boss for feedback.,gpt-4o-mini,v2_structured,20251205_160208,train
188,여행,뉴스 기사체,복문,이번 여름휴가는 해외로 떠나고 싶어요.,I want to travel abroad for this summer vacation.,gpt-4o-mini,v2_structured,20251205_160208,train
6121,교통,고객센터 안내 스타일,복문,지하철은 가장 빠른 이동 수단입니다.,The subway is the fastest mode of transportation.,gpt-4o-mini,v2_structured,20251205_160208,train
3656,시간관리,감정 표현 스타일,비교문,미루는 것과 시간을 절약하는 것은 정반대야.,Procrastination and saving time are opposites.,gpt-4o-mini,v2_structured,20251205_160208,train
3427,시간관리,문어체(보고서 스타일),비교문,작은 목표를 설정하는 것이 큰 목표를 이루는 첫걸음입니다.,Setting small goals is the first step to achieving larger ones.,gpt-4o-mini,v2_structured,20251205_160208,train
6422,고객센터,기술 설명체,조건문,문제가 발생하면 고객센터에 문의하세요.,"If an issue arises, please contact customer service.",gpt-4o-mini,v2_structured,20251205_160208,train
1382,건강,고객센터 안내 스타일,복문,기초 체력 증진을 위해 다양한 운동을 시도해보세요.,Try various exercises to improve your basic physical fitness.,gpt-4o-mini,v2_structured,20251205_160208,train
6662,문화/예술,대화체,조건문,"내가 추천하는 책을 읽으면, 새로운 세계를 만날 수 있을 거야.","If you read the book I recommend, you might discover a new world.",gpt-4o-mini,v2_structured,20251205_160208,train
414,여행,조언/상담 스타일,명령/요청문,여행 중에 사진을 많이 찍어.,Take lots of photos during your trip.,gpt-4o-mini,v2_structured,20251205_160208,train
5038,스포츠,기술 설명체,명령/요청문,권투에서는 정확한 타격이 필수입니다.,"In boxing, precise punches are essential.",gpt-4o-mini,v2_structured,20251205_160208,train
4898,스포츠,SNS 스타일,비교문,크리켓은 축구보다 더 전략적인 게임이야.,Cricket is a more strategic game than soccer.,gpt-4o-mini,v2_structured,20251205_160208,train
3337,시간관리,대화체,단문,자신의 한계를 알아야 해요.,You need to know your limits.,gpt-4o-mini,v2_structured,20251205_160208,train
3607,시간관리,기술 설명체,원인·결과문,일정을 정리하는 것은 생산성을 높이는 방법이다.,Organizing your schedule is a way to enhance productivity.,gpt-4o-mini,v2_structured,20251205_160208,train
3176,교육,감정 표현 스타일,조건문,"친구들과 함께 공부한다면, 더 많은 것을 배울 수 있을 거야.","If you study with your friends, you can learn a lot more.",gpt-4o-mini,v2_structured,20251205_160208,train
8724,자기계발,뉴스 기사체,단문,독서는 지식을 쌓는 좋은 방법이다.,Reading is an excellent way to accumulate knowledge.,gpt-4o-mini,v2_structured,20251205_160208,train
9217,사회/뉴스,뉴스 기사체,조건문,"그 사건이 전해지면, 많은 사람들이 놀랄 것이다.","When the news of the incident spreads, many people will be surprised.",gpt-4o-mini,v2_structured,20251205_160208,train
6960,문화/예술,감정 표현 스타일,조건문,"작품을 창작하지 않았다면, 내 마음은 비어 있었을 거야.","If I hadn't created any artworks, my heart would have felt empty.",gpt-4o-mini,v2_structured,20251205_160208,train
257,여행,기술 설명체,복문,여행 후에는 많은 추억이 남아 마음이 따뜻해져.,"After a trip, many memories remain, warming your heart.",gpt-4o-mini,v2_structured,20251205_160208,train
6302,고객센터,SNS 스타일,복문,"회원 가입을 했는데, 확인 이메일이 안 와서 불안해요.","I signed up for membership, but I'm anxious because I haven't received the confirmation email.",gpt-4o-mini,v2_structured,20251205_160208,train
201,여행,뉴스 기사체,조건문,여행 중에 로컬 음식을 먹어본다면 색다른 경험이 될 것입니다.,"If you try local food during your trip, it will be a unique experience.",gpt-4o-mini,v2_structured,20251205_160208,train
2236,기술,감정 표현 스타일,비교문,스마트 기기는 우리의 일상에 깊숙이 들어와 있어.,Smart devices have become deeply integrated into our daily lives.,gpt-4o-mini,v2_structured,20251205_160208,train
4744,스포츠,대화체,단문,오늘 농구 경기가 있어요.,There's a basketball game today.,gpt-4o-mini,v2_structured,20251205_160208,train
1768,식당,감정 표현 스타일,원인·결과문,예약을 못 하면 항상 자리가 없어.,"If I don't make a reservation, there's never a table available.",gpt-4o-mini,v2_structured,20251205_160208,train
4237,감정표현,고객센터 안내 스타일,비교문,걱정하는 것과 두려워하는 것은 다르지.,Worrying and being afraid are not the same.,gpt-4o-mini,v2_structured,20251205_160208,train
6005,교통,감정 표현 스타일,복문,"이 시간에 도로는 항상 막히니까, 미리 출발하는 게 좋겠어.","The roads are always congested at this time, so it’s better to leave early.",gpt-4o-mini,v2_structured,20251205_160208,train
7802,직장 관계,뉴스 기사체,비교문,상사의 피드백은 업무 개선에 큰 도움이 된다.,Feedback from supervisors greatly aids in improving job performance.,gpt-4o-mini,v2_structured,20251205_160208,train
1573,식당,SNS 스타일,비교문,저녁 뷔페는 점심보다 선택지가 더 많아.,The dinner buffet has more options than lunch.,gpt-4o-mini,v2_structured,20251205_160208,train
25,여행,대화체,조건문,친구와 함께 가면 더 재미있을 거야.,It will be more fun if you go with a friend.,gpt-4o-mini,v2_structured,20251205_160208,train
3364,시간관리,대화체,비교문,우선순위를 정하는 것이 시간 절약의 시작이야.,Setting priorities is the first step to saving time.,gpt-4o-mini,v2_structured,20251205_160208,train
1089,건강,SNS 스타일,조건문,규칙적으로 운동하면 체중 조절이 쉬워.,"When you exercise regularly, weight management becomes easier.",gpt-4o-mini,v2_structured,20251205_160208,train
4675,경제/금융,조언/상담 스타일,명령/요청문,재정 계획을 세우는 것이 중요해요.,It's important to create a financial plan.,gpt-4o-mini,v2_structured,20251205_160208,train
2695,업무,감정 표현 스타일,조건문,마감일 전에 일을 끝내면 여유가 생길 거야.,"If you finish the work before the deadline, you will have some free time.",gpt-4o-mini,v2_structured,20251205_160208,train
8711,자기계발,SNS 스타일,원인·결과문,계획을 세우면 목표를 이룰 가능성이 높아져.,"When you make a plan, your chances of achieving your goals increase.",gpt-4o-mini,v2_structured,20251205_160208,train
3399,시간관리,문어체(보고서 스타일),복문,효율적인 시간 관리는 성공의 열쇠입니다.,Effective time management is the key to success.,gpt-4o-mini,v2_structured,20251205_160208,train
